"Team","Conference","ID","Season"
"Duke","ACC",14551,"2012-13"
"Duquesne","Atlantic 10",14552,"2012-13"
"ETSU","SoCon",14554,"2012-13"
"East Carolina","AAC",14553,"2012-13"
"Eastern Ill.","OVC",14555,"2012-13"
"Eastern Ky.","OVC",14556,"2012-13"
"Eastern Mich.","MAC",14557,"2012-13"
"Eastern Wash.","Big Sky",14558,"2012-13"
"Elon","CAA",14807,"2012-13"
"Evansville","MVC",14559,"2012-13"
"FGCU","ASUN",14822,"2012-13"
"FIU","C-USA",14564,"2012-13"
"Fairfield","MAAC",14560,"2012-13"
"Fairleigh Dickinson","NEC",14561,"2012-13"
"Fla. Atlantic","C-USA",14563,"2012-13"
"Florida","SEC",14566,"2012-13"
"Florida A&M","MEAC",14562,"2012-13"
"Florida St.","ACC",14565,"2012-13"
"Fordham","Atlantic 10",14567,"2012-13"
"Fresno St.","MWC",14511,"2012-13"
"Furman","SoCon",14568,"2012-13"
"Ga. Southern","Sun Belt",14572,"2012-13"
"Gardner-Webb","Big South",14808,"2012-13"
"George Mason","Atlantic 10",14569,"2012-13"
"George Washington","Atlantic 10",14570,"2012-13"
"Georgetown","Big East",14571,"2012-13"
"Georgia","SEC",14575,"2012-13"
"Georgia St.","Sun Belt",14573,"2012-13"
"Georgia Tech","ACC",14574,"2012-13"
"Gonzaga","WCC",14576,"2012-13"
"Grambling","SWAC",14577,"2012-13"
"Green Bay","Horizon",14797,"2012-13"
"Hampton","Big South",14578,"2012-13"
"Hartford","America East",14579,"2012-13"
"Harvard","Ivy League",14580,"2012-13"
"Hawaii","Big West",14581,"2012-13"
"High Point","Big South",14819,"2012-13"
"Hofstra","CAA",14582,"2012-13"
"Holy Cross","Patriot",14583,"2012-13"
"Houston","AAC",14585,"2012-13"
"Houston Christian","Southland",14584,"2012-13"
"Howard","MEAC",14586,"2012-13"
"IUPUI","Horizon",14813,"2012-13"
"Idaho","Big Sky",14588,"2012-13"
"Idaho St.","Big Sky",14587,"2012-13"
"Illinois","Big Ten",14590,"2012-13"
"Illinois St.","MVC",14589,"2012-13"
"Indiana","Big Ten",14593,"2012-13"
"Indiana St.","MVC",14592,"2012-13"
"Iona","MAAC",14595,"2012-13"
"Iowa","Big Ten",14597,"2012-13"
"Iowa St.","Big 12",14596,"2012-13"
"Jackson St.","SWAC",14598,"2012-13"
"Jacksonville","ASUN",14600,"2012-13"
"Jacksonville St.","OVC",14599,"2012-13"
"James Madison","CAA",14601,"2012-13"
"Kansas","Big 12",14603,"2012-13"
"Kansas City","WAC",14814,"2012-13"
"Kansas St.","Big 12",14602,"2012-13"
"Kennesaw St.","ASUN",14809,"2012-13"
"Kent St.","MAC",14604,"2012-13"
"Kentucky","SEC",14605,"2012-13"
"LIU","NEC",14611,"2012-13"
"LMU (CA)","WCC",14617,"2012-13"
"LSU","SEC",14613,"2012-13"
"La Salle","Atlantic 10",14606,"2012-13"
"Lafayette","Patriot",14607,"2012-13"
"Lamar University","Southland",14608,"2012-13"
"Lehigh","Patriot",14609,"2012-13"
"Liberty","ASUN",14610,"2012-13"
"Lipscomb","ASUN",14821,"2012-13"
"Little Rock","Sun Belt",14490,"2012-13"
"Long Beach St.","Big West",14513,"2012-13"
"Longwood","Big South",14612,"2012-13"
"Louisiana","Sun Belt",14746,"2012-13"
"Louisiana Tech","C-USA",14614,"2012-13"
"Louisville","ACC",14615,"2012-13"
"Loyola Chicago","MVC",14618,"2012-13"
"Loyola Maryland","Patriot",14616,"2012-13"
"Maine","America East",14619,"2012-13"
"Manhattan","MAAC",14620,"2012-13"
"Marist","MAAC",14621,"2012-13"
"Marquette","Big East",14622,"2012-13"
"Marshall","C-USA",14623,"2012-13"
"Maryland","Big Ten",14625,"2012-13"
"Massachusetts","Atlantic 10",14627,"2012-13"
"McNeese","Southland",14628,"2012-13"
"Memphis","AAC",14629,"2012-13"
"Mercer","SoCon",14630,"2012-13"
"Miami (FL)","ACC",14632,"2012-13"
"Miami (OH)","MAC",14631,"2012-13"
"Michigan","Big Ten",14634,"2012-13"
"Michigan St.","Big Ten",14633,"2012-13"
"Middle Tenn.","C-USA",14635,"2012-13"
"Milwaukee","Horizon",14799,"2012-13"
"Minnesota","Big Ten",14636,"2012-13"
"Mississippi St.","SEC",14637,"2012-13"
"Mississippi Val.","SWAC",14638,"2012-13"
"Missouri","SEC",14640,"2012-13"
"Missouri St.","MVC",14744,"2012-13"
"Monmouth","MAAC",14641,"2012-13"
"Montana","Big Sky",14643,"2012-13"
"Montana St.","Big Sky",14642,"2012-13"
"Morehead St.","OVC",14644,"2012-13"
"Morgan St.","MEAC",14645,"2012-13"
"Mount St. Mary's","NEC",14646,"2012-13"
"Murray St.","OVC",14647,"2012-13"
"N.C. A&T","MEAC",14665,"2012-13"
"N.C. Central","MEAC",14666,"2012-13"
"NC State","ACC",14667,"2012-13"
"NIU","MAC",14675,"2012-13"
"NJIT","ASUN",14658,"2012-13"
"Navy","Patriot",14773,"2012-13"
"Nebraska","Big Ten",14653,"2012-13"
"Nevada","MWC",14656,"2012-13"
"New Hampshire","America East",14657,"2012-13"
"New Mexico","MWC",14660,"2012-13"
"New Mexico St.","WAC",14659,"2012-13"
"New Orleans","Southland",14661,"2012-13"
"Niagara","MAAC",14662,"2012-13"
"Nicholls","Southland",14663,"2012-13"
"Norfolk St.","MEAC",14664,"2012-13"
"North Carolina","ACC",14649,"2012-13"
"North Dakota","Summit League",14669,"2012-13"
"North Dakota St.","Summit League",14668,"2012-13"
"North Florida","ASUN",14815,"2012-13"
"North Texas","C-USA",14670,"2012-13"
"Northeastern","CAA",14672,"2012-13"
"Northern Ariz.","Big Sky",14673,"2012-13"
"Northern Colo.","Big Sky",14674,"2012-13"
"Northern Ky.","Horizon",14677,"2012-13"
"Northwestern","Big Ten",14679,"2012-13"
"Northwestern St.","Southland",14678,"2012-13"
"Notre Dame","ACC",14680,"2012-13"
"Oakland","Horizon",14681,"2012-13"
"Ohio","MAC",14683,"2012-13"
"Ohio St.","Big Ten",14682,"2012-13"
"Oklahoma","Big 12",14685,"2012-13"
"Oklahoma St.","Big 12",14684,"2012-13"
"Old Dominion","C-USA",14686,"2012-13"
"Ole Miss","SEC",14639,"2012-13"
"Omaha","Summit League",14654,"2012-13"
"Oral Roberts","Summit League",14687,"2012-13"
"Oregon","Pac-12",14689,"2012-13"
"Oregon St.","Pac-12",14688,"2012-13"
"Pacific","WCC",14690,"2012-13"
"Penn","Ivy League",14693,"2012-13"
"Penn St.","Big Ten",14692,"2012-13"
"Pepperdine","WCC",14694,"2012-13"
"Pittsburgh","ACC",14695,"2012-13"
"Portland","WCC",14697,"2012-13"
"Portland St.","Big Sky",14696,"2012-13"
"Prairie View","SWAC",14698,"2012-13"
"Presbyterian","Big South",14810,"2012-13"
"Princeton","Ivy League",14699,"2012-13"
"Providence","Big East",14700,"2012-13"
"Purdue","Big Ten",14701,"2012-13"
"Purdue Fort Wayne","Summit League",14594,"2012-13"
"Quinnipiac","MAAC",14702,"2012-13"
"Radford","Big South",14703,"2012-13"
"Rhode Island","Atlantic 10",14704,"2012-13"
"Rice","C-USA",14705,"2012-13"
"Richmond","Atlantic 10",14706,"2012-13"
"Rider","MAAC",14707,"2012-13"
"Robert Morris","NEC",14708,"2012-13"
"Rutgers","Big Ten",14709,"2012-13"
"SFA","Southland",14748,"2012-13"
"SIUE","OVC",14739,"2012-13"
"SMU","AAC",14740,"2012-13"
"Sacramento St.","Big Sky",14515,"2012-13"
"Sacred Heart","NEC",14710,"2012-13"
"Saint Francis (PA)","NEC",14713,"2012-13"
"Saint Joseph's","Atlantic 10",14715,"2012-13"
"Saint Louis","Atlantic 10",14716,"2012-13"
"Saint Mary's (CA)","WCC",14717,"2012-13"
"Saint Peter's","MAAC",14718,"2012-13"
"Sam Houston","Southland",14719,"2012-13"
"Samford","SoCon",14720,"2012-13"
"San Diego","WCC",14722,"2012-13"
"San Diego St.","MWC",14721,"2012-13"
"San Francisco","WCC",14723,"2012-13"
"San Jose St.","MWC",14724,"2012-13"
"Santa Clara","WCC",14725,"2012-13"
"Savannah St.","MEAC",14726,"2012-13"
"Seattle U","WAC",14811,"2012-13"
"Seton Hall","Big East",14727,"2012-13"
"Siena","MAAC",14728,"2012-13"
"South Alabama","Sun Belt",14729,"2012-13"
"South Carolina","SEC",14731,"2012-13"
"South Carolina St.","MEAC",14730,"2012-13"
"South Dakota","Summit League",14733,"2012-13"
"South Dakota St.","Summit League",14732,"2012-13"
"South Fla.","AAC",14734,"2012-13"
"Southeast Mo. St.","OVC",14735,"2012-13"
"Southeastern La.","Southland",14736,"2012-13"
"Southern California","Pac-12",14737,"2012-13"
"Southern Ill.","MVC",14738,"2012-13"
"Southern Miss.","C-USA",14741,"2012-13"
"Southern U.","SWAC",14742,"2012-13"
"Southern Utah","Big Sky",14743,"2012-13"
"St. Bonaventure","Atlantic 10",14711,"2012-13"
"St. Francis Brooklyn","NEC",14712,"2012-13"
"St. John's (NY)","Big East",14714,"2012-13"
"Stanford","Pac-12",14747,"2012-13"
"Stetson","ASUN",14749,"2012-13"
"Stony Brook","America East",14750,"2012-13"
"Syracuse","ACC",14751,"2012-13"
"TCU","Big 12",14759,"2012-13"
"Temple","AAC",14752,"2012-13"
"Tennessee","SEC",14756,"2012-13"
"Tennessee St.","OVC",14753,"2012-13"
"Tennessee Tech","OVC",14754,"2012-13"
"Texas","Big 12",14763,"2012-13"
"Texas A&M","SEC",14758,"2012-13"
"Texas Southern","SWAC",14760,"2012-13"
"Texas St.","Sun Belt",14745,"2012-13"
"Texas Tech","Big 12",14761,"2012-13"
"The Citadel","SoCon",14529,"2012-13"
"Toledo","MAC",14766,"2012-13"
"Towson","CAA",14767,"2012-13"
"Troy","Sun Belt",14768,"2012-13"
"Tulane","AAC",14769,"2012-13"
"Tulsa","AAC",14770,"2012-13"
"UAB","C-USA",14481,"2012-13"
"UAlbany","America East",14482,"2012-13"
"UC Davis","Big West",14518,"2012-13"
"UC Irvine","Big West",14519,"2012-13"
"UC Riverside","Big West",14521,"2012-13"
"UC Santa Barbara","Big West",14516,"2012-13"
"UCF","AAC",14525,"2012-13"
"UCLA","Pac-12",14520,"2012-13"
"UConn","AAC",14537,"2012-13"
"UIC","Horizon",14591,"2012-13"
"ULM","Sun Belt",14671,"2012-13"
"UMBC","America East",14624,"2012-13"
"UMES","MEAC",14626,"2012-13"
"UNC Asheville","Big South",14648,"2012-13"
"UNC Greensboro","SoCon",14651,"2012-13"
"UNCW","CAA",14652,"2012-13"
"UNI","MVC",14676,"2012-13"
"UNLV","MWC",14655,"2012-13"
"USC Upstate","Big South",14817,"2012-13"
"UT Arlington","Sun Belt",14762,"2012-13"
"UT Martin","OVC",14757,"2012-13"
"UTEP","C-USA",14764,"2012-13"
"UTRGV","WAC",14691,"2012-13"
"UTSA","C-USA",14765,"2012-13"
"Utah","Pac-12",14775,"2012-13"
"Utah St.","MWC",14774,"2012-13"
"Utah Valley","WAC",14823,"2012-13"
"VCU","Atlantic 10",14780,"2012-13"
"VMI","SoCon",14781,"2012-13"
"Valparaiso","MVC",14776,"2012-13"
"Vanderbilt","SEC",14777,"2012-13"
"Vermont","America East",14778,"2012-13"
"Villanova","Big East",14779,"2012-13"
"Virginia","ACC",14783,"2012-13"
"Virginia Tech","ACC",14782,"2012-13"
"Wagner","NEC",14784,"2012-13"
"Wake Forest","ACC",14785,"2012-13"
"Washington","Pac-12",14787,"2012-13"
"Washington St.","Pac-12",14786,"2012-13"
"Weber St.","Big Sky",14788,"2012-13"
"West Virginia","Big 12",14789,"2012-13"
"Western Caro.","SoCon",14790,"2012-13"
"Western Ill.","Summit League",14791,"2012-13"
"Western Ky.","C-USA",14792,"2012-13"
"Western Mich.","MAC",14793,"2012-13"
"Wichita St.","AAC",14794,"2012-13"
"William & Mary","CAA",14795,"2012-13"
"Winthrop","Big South",14796,"2012-13"
"Wisconsin","Big Ten",14798,"2012-13"
"Wofford","SoCon",14816,"2012-13"
"Wright St.","Horizon",14800,"2012-13"
"Wyoming","MWC",14801,"2012-13"
"Xavier","Big East",14802,"2012-13"
"Yale","Ivy League",14803,"2012-13"
"Youngstown St.","Horizon",14804,"2012-13"
"A&M-Corpus Christi","Southland",57342,"2011-12"
"Air Force","MWC",57293,"2011-12"
"Akron","MAC",57001,"2011-12"
"Alabama","SEC",57004,"2011-12"
"Alabama A&M","SWAC",57002,"2011-12"
"Alabama St.","SWAC",57003,"2011-12"
"Alcorn","SWAC",57007,"2011-12"
"American","Patriot",57008,"2011-12"
"App State","Sun Belt",57009,"2011-12"
"Arizona","Pac-12",57011,"2011-12"
"Arizona St.","Pac-12",57010,"2011-12"
"Ark.-Pine Bluff","SWAC",57334,"2011-12"
"Arkansas","SEC",57013,"2011-12"
"Arkansas St.","Sun Belt",57012,"2011-12"
"Army West Point","Patriot",57294,"2011-12"
"Auburn","SEC",57015,"2011-12"
"Austin Peay","OVC",57016,"2011-12"
"BYU","WCC",57027,"2011-12"
"Ball St.","MAC",57017,"2011-12"
"Baylor","Big 12",57019,"2011-12"
"Belmont","OVC",57340,"2011-12"
"Bethune-Cookman","MEAC",57020,"2011-12"
"Binghamton","America East",57021,"2011-12"
"Boise St.","MWC",57022,"2011-12"
"Boston College","ACC",57023,"2011-12"
"Boston U.","Patriot",57024,"2011-12"
"Bowling Green","MAC",57025,"2011-12"
"Bradley","MVC",57026,"2011-12"
"Brown","Ivy League",57028,"2011-12"
"Bryant","NEC",57029,"2011-12"
"Bucknell","Patriot",57030,"2011-12"
"Buffalo","MAC",57031,"2011-12"
"Butler","Big East",57032,"2011-12"
"CSU Bakersfield","WAC",57034,"2011-12"
"CSUN","Big West",57038,"2011-12"
"Cal Poly","Big West",57033,"2011-12"
"Cal St. Fullerton","Big West",57036,"2011-12"
"California","Pac-12",57041,"2011-12"
"Campbell","Big South",57046,"2011-12"
"Canisius","MAAC",57047,"2011-12"
"Central Ark.","Southland",57327,"2011-12"
"Central Conn. St.","NEC",57048,"2011-12"
"Central Mich.","MAC",57050,"2011-12"
"Charleston So.","Big South",57018,"2011-12"
"Charlotte","C-USA",57174,"2011-12"
"Chattanooga","SoCon",57277,"2011-12"
"Chicago St.","WAC",57051,"2011-12"
"Cincinnati","AAC",57052,"2011-12"
"Clemson","ACC",57054,"2011-12"
"Cleveland St.","Horizon",57055,"2011-12"
"Coastal Carolina","Sun Belt",57056,"2011-12"
"Col. of Charleston","CAA",57328,"2011-12"
"Colgate","Patriot",57057,"2011-12"
"Colorado","Pac-12",57059,"2011-12"
"Colorado St.","MWC",57058,"2011-12"
"Columbia","Ivy League",57060,"2011-12"
"Coppin St.","MEAC",57062,"2011-12"
"Cornell","Ivy League",57063,"2011-12"
"Creighton","Big East",57064,"2011-12"
"Dartmouth","Ivy League",57065,"2011-12"
"Davidson","Atlantic 10",57066,"2011-12"
"Dayton","Atlantic 10",57067,"2011-12"
"DePaul","Big East",57068,"2011-12"
"Delaware","CAA",57070,"2011-12"
"Delaware St.","MEAC",57069,"2011-12"
"Denver","Summit League",57071,"2011-12"
"Detroit Mercy","Horizon",57072,"2011-12"
"Drake","MVC",57073,"2011-12"
"Drexel","CAA",57074,"2011-12"
"Duke","ACC",57075,"2011-12"
"Duquesne","Atlantic 10",57076,"2011-12"
"ETSU","SoCon",57078,"2011-12"
"East Carolina","AAC",57077,"2011-12"
"Eastern Ill.","OVC",57079,"2011-12"
"Eastern Ky.","OVC",57080,"2011-12"
"Eastern Mich.","MAC",57081,"2011-12"
"Eastern Wash.","Big Sky",57082,"2011-12"
"Elon","CAA",57329,"2011-12"
"Evansville","MVC",57083,"2011-12"
"FGCU","ASUN",57344,"2011-12"
"FIU","C-USA",57088,"2011-12"
"Fairfield","MAAC",57084,"2011-12"
"Fairleigh Dickinson","NEC",57085,"2011-12"
"Fla. Atlantic","C-USA",57087,"2011-12"
"Florida","SEC",57090,"2011-12"
"Florida A&M","MEAC",57086,"2011-12"
"Florida St.","ACC",57089,"2011-12"
"Fordham","Atlantic 10",57091,"2011-12"
"Fresno St.","MWC",57035,"2011-12"
"Furman","SoCon",57092,"2011-12"
"Ga. Southern","Sun Belt",57096,"2011-12"
"Gardner-Webb","Big South",57330,"2011-12"
"George Mason","Atlantic 10",57093,"2011-12"
"George Washington","Atlantic 10",57094,"2011-12"
"Georgetown","Big East",57095,"2011-12"
"Georgia","SEC",57099,"2011-12"
"Georgia St.","Sun Belt",57097,"2011-12"
"Georgia Tech","ACC",57098,"2011-12"
"Gonzaga","WCC",57100,"2011-12"
"Grambling","SWAC",57101,"2011-12"
"Green Bay","Horizon",57319,"2011-12"
"Hampton","Big South",57102,"2011-12"
"Hartford","America East",57103,"2011-12"
"Harvard","Ivy League",57104,"2011-12"
"Hawaii","Big West",57105,"2011-12"
"High Point","Big South",57341,"2011-12"
"Hofstra","CAA",57106,"2011-12"
"Holy Cross","Patriot",57107,"2011-12"
"Houston","AAC",57109,"2011-12"
"Houston Christian","Southland",57108,"2011-12"
"Howard","MEAC",57110,"2011-12"
"IUPUI","Horizon",57335,"2011-12"
"Idaho","Big Sky",57112,"2011-12"
"Idaho St.","Big Sky",57111,"2011-12"
"Illinois","Big Ten",57114,"2011-12"
"Illinois St.","MVC",57113,"2011-12"
"Indiana","Big Ten",57117,"2011-12"
"Indiana St.","MVC",57116,"2011-12"
"Iona","MAAC",57119,"2011-12"
"Iowa","Big Ten",57121,"2011-12"
"Iowa St.","Big 12",57120,"2011-12"
"Jackson St.","SWAC",57122,"2011-12"
"Jacksonville","ASUN",57124,"2011-12"
"Jacksonville St.","OVC",57123,"2011-12"
"James Madison","CAA",57125,"2011-12"
"Kansas","Big 12",57127,"2011-12"
"Kansas City","WAC",57336,"2011-12"
"Kansas St.","Big 12",57126,"2011-12"
"Kennesaw St.","ASUN",57331,"2011-12"
"Kent St.","MAC",57128,"2011-12"
"Kentucky","SEC",57129,"2011-12"
"LIU","NEC",57135,"2011-12"
"LMU (CA)","WCC",57141,"2011-12"
"LSU","SEC",57137,"2011-12"
"La Salle","Atlantic 10",57130,"2011-12"
"Lafayette","Patriot",57131,"2011-12"
"Lamar University","Southland",57132,"2011-12"
"Lehigh","Patriot",57133,"2011-12"
"Liberty","ASUN",57134,"2011-12"
"Lipscomb","ASUN",57343,"2011-12"
"Little Rock","Sun Belt",57014,"2011-12"
"Long Beach St.","Big West",57037,"2011-12"
"Longwood","Big South",57136,"2011-12"
"Louisiana","Sun Belt",57268,"2011-12"
"Louisiana Tech","C-USA",57138,"2011-12"
"Louisville","ACC",57139,"2011-12"
"Loyola Chicago","MVC",57142,"2011-12"
"Loyola Maryland","Patriot",57140,"2011-12"
"Maine","America East",57143,"2011-12"
"Manhattan","MAAC",57144,"2011-12"
"Marist","MAAC",57145,"2011-12"
"Marquette","Big East",57146,"2011-12"
"Marshall","C-USA",57147,"2011-12"
"Maryland","Big Ten",57149,"2011-12"
"Massachusetts","Atlantic 10",57151,"2011-12"
"McNeese","Southland",57152,"2011-12"
"Memphis","AAC",57153,"2011-12"
"Mercer","SoCon",57154,"2011-12"
"Miami (FL)","ACC",57156,"2011-12"
"Miami (OH)","MAC",57155,"2011-12"
"Michigan","Big Ten",57158,"2011-12"
"Michigan St.","Big Ten",57157,"2011-12"
"Middle Tenn.","C-USA",57159,"2011-12"
"Milwaukee","Horizon",57321,"2011-12"
"Minnesota","Big Ten",57160,"2011-12"
"Mississippi St.","SEC",57161,"2011-12"
"Mississippi Val.","SWAC",57162,"2011-12"
"Missouri","SEC",57164,"2011-12"
"Missouri St.","MVC",57266,"2011-12"
"Monmouth","MAAC",57165,"2011-12"
"Montana","Big Sky",57167,"2011-12"
"Montana St.","Big Sky",57166,"2011-12"
"Morehead St.","OVC",57168,"2011-12"
"Morgan St.","MEAC",57169,"2011-12"
"Mount St. Mary's","NEC",57170,"2011-12"
"Murray St.","OVC",57171,"2011-12"
"N.C. A&T","MEAC",57188,"2011-12"
"N.C. Central","MEAC",57189,"2011-12"
"NC State","ACC",57190,"2011-12"
"NIU","MAC",57198,"2011-12"
"NJIT","ASUN",57182,"2011-12"
"Navy","Patriot",57295,"2011-12"
"Nebraska","Big Ten",57177,"2011-12"
"Nevada","MWC",57180,"2011-12"
"New Hampshire","America East",57181,"2011-12"
"New Mexico","MWC",57184,"2011-12"
"New Mexico St.","WAC",57183,"2011-12"
"Niagara","MAAC",57185,"2011-12"
"Nicholls","Southland",57186,"2011-12"
"Norfolk St.","MEAC",57187,"2011-12"
"North Carolina","ACC",57173,"2011-12"
"North Dakota","Summit League",57192,"2011-12"
"North Dakota St.","Summit League",57191,"2011-12"
"North Florida","ASUN",57337,"2011-12"
"North Texas","C-USA",57193,"2011-12"
"Northeastern","CAA",57195,"2011-12"
"Northern Ariz.","Big Sky",57196,"2011-12"
"Northern Colo.","Big Sky",57197,"2011-12"
"Northwestern","Big Ten",57201,"2011-12"
"Northwestern St.","Southland",57200,"2011-12"
"Notre Dame","ACC",57202,"2011-12"
"Oakland","Horizon",57203,"2011-12"
"Ohio","MAC",57205,"2011-12"
"Ohio St.","Big Ten",57204,"2011-12"
"Oklahoma","Big 12",57207,"2011-12"
"Oklahoma St.","Big 12",57206,"2011-12"
"Old Dominion","C-USA",57208,"2011-12"
"Ole Miss","SEC",57163,"2011-12"
"Omaha","Summit League",57178,"2011-12"
"Oral Roberts","Summit League",57209,"2011-12"
"Oregon","Pac-12",57211,"2011-12"
"Oregon St.","Pac-12",57210,"2011-12"
"Pacific","WCC",57212,"2011-12"
"Penn","Ivy League",57215,"2011-12"
"Penn St.","Big Ten",57214,"2011-12"
"Pepperdine","WCC",57216,"2011-12"
"Pittsburgh","ACC",57217,"2011-12"
"Portland","WCC",57219,"2011-12"
"Portland St.","Big Sky",57218,"2011-12"
"Prairie View","SWAC",57220,"2011-12"
"Presbyterian","Big South",57332,"2011-12"
"Princeton","Ivy League",57221,"2011-12"
"Providence","Big East",57222,"2011-12"
"Purdue","Big Ten",57223,"2011-12"
"Purdue Fort Wayne","Summit League",57118,"2011-12"
"Quinnipiac","MAAC",57224,"2011-12"
"Radford","Big South",57225,"2011-12"
"Rhode Island","Atlantic 10",57226,"2011-12"
"Rice","C-USA",57227,"2011-12"
"Richmond","Atlantic 10",57228,"2011-12"
"Rider","MAAC",57229,"2011-12"
"Robert Morris","NEC",57230,"2011-12"
"Rutgers","Big Ten",57231,"2011-12"
"SFA","Southland",57270,"2011-12"
"SIUE","OVC",57261,"2011-12"
"SMU","AAC",57262,"2011-12"
"Sacramento St.","Big Sky",57039,"2011-12"
"Sacred Heart","NEC",57232,"2011-12"
"Saint Francis (PA)","NEC",57235,"2011-12"
"Saint Joseph's","Atlantic 10",57237,"2011-12"
"Saint Louis","Atlantic 10",57238,"2011-12"
"Saint Mary's (CA)","WCC",57239,"2011-12"
"Saint Peter's","MAAC",57240,"2011-12"
"Sam Houston","Southland",57241,"2011-12"
"Samford","SoCon",57242,"2011-12"
"San Diego","WCC",57244,"2011-12"
"San Diego St.","MWC",57243,"2011-12"
"San Francisco","WCC",57245,"2011-12"
"San Jose St.","MWC",57246,"2011-12"
"Santa Clara","WCC",57247,"2011-12"
"Savannah St.","MEAC",57248,"2011-12"
"Seattle U","WAC",57333,"2011-12"
"Seton Hall","Big East",57249,"2011-12"
"Siena","MAAC",57250,"2011-12"
"South Alabama","Sun Belt",57251,"2011-12"
"South Carolina","SEC",57253,"2011-12"
"South Carolina St.","MEAC",57252,"2011-12"
"South Dakota","Summit League",57255,"2011-12"
"South Dakota St.","Summit League",57254,"2011-12"
"South Fla.","AAC",57256,"2011-12"
"Southeast Mo. St.","OVC",57257,"2011-12"
"Southeastern La.","Southland",57258,"2011-12"
"Southern California","Pac-12",57259,"2011-12"
"Southern Ill.","MVC",57260,"2011-12"
"Southern Miss.","C-USA",57263,"2011-12"
"Southern U.","SWAC",57264,"2011-12"
"Southern Utah","Big Sky",57265,"2011-12"
"St. Bonaventure","Atlantic 10",57233,"2011-12"
"St. Francis Brooklyn","NEC",57234,"2011-12"
"St. John's (NY)","Big East",57236,"2011-12"
"Stanford","Pac-12",57269,"2011-12"
"Stetson","ASUN",57271,"2011-12"
"Stony Brook","America East",57272,"2011-12"
"Syracuse","ACC",57273,"2011-12"
"TCU","Big 12",57281,"2011-12"
"Temple","AAC",57274,"2011-12"
"Tennessee","SEC",57278,"2011-12"
"Tennessee St.","OVC",57275,"2011-12"
"Tennessee Tech","OVC",57276,"2011-12"
"Texas","Big 12",57285,"2011-12"
"Texas A&M","SEC",57280,"2011-12"
"Texas Southern","SWAC",57282,"2011-12"
"Texas St.","Sun Belt",57267,"2011-12"
"Texas Tech","Big 12",57283,"2011-12"
"The Citadel","SoCon",57053,"2011-12"
"Toledo","MAC",57288,"2011-12"
"Towson","CAA",57289,"2011-12"
"Troy","Sun Belt",57290,"2011-12"
"Tulane","AAC",57291,"2011-12"
"Tulsa","AAC",57292,"2011-12"
"UAB","C-USA",57005,"2011-12"
"UAlbany","America East",57006,"2011-12"
"UC Davis","Big West",57042,"2011-12"
"UC Irvine","Big West",57043,"2011-12"
"UC Riverside","Big West",57045,"2011-12"
"UC Santa Barbara","Big West",57040,"2011-12"
"UCF","AAC",57049,"2011-12"
"UCLA","Pac-12",57044,"2011-12"
"UConn","AAC",57061,"2011-12"
"UIC","Horizon",57115,"2011-12"
"ULM","Sun Belt",57194,"2011-12"
"UMBC","America East",57148,"2011-12"
"UMES","MEAC",57150,"2011-12"
"UNC Asheville","Big South",57172,"2011-12"
"UNC Greensboro","SoCon",57175,"2011-12"
"UNCW","CAA",57176,"2011-12"
"UNI","MVC",57199,"2011-12"
"UNLV","MWC",57179,"2011-12"
"USC Upstate","Big South",57339,"2011-12"
"UT Arlington","Sun Belt",57284,"2011-12"
"UT Martin","OVC",57279,"2011-12"
"UTEP","C-USA",57286,"2011-12"
"UTRGV","WAC",57213,"2011-12"
"UTSA","C-USA",57287,"2011-12"
"Utah","Pac-12",57297,"2011-12"
"Utah St.","MWC",57296,"2011-12"
"Utah Valley","WAC",57345,"2011-12"
"VCU","Atlantic 10",57302,"2011-12"
"VMI","SoCon",57303,"2011-12"
"Valparaiso","MVC",57298,"2011-12"
"Vanderbilt","SEC",57299,"2011-12"
"Vermont","America East",57300,"2011-12"
"Villanova","Big East",57301,"2011-12"
"Virginia","ACC",57305,"2011-12"
"Virginia Tech","ACC",57304,"2011-12"
"Wagner","NEC",57306,"2011-12"
"Wake Forest","ACC",57307,"2011-12"
"Washington","Pac-12",57309,"2011-12"
"Washington St.","Pac-12",57308,"2011-12"
"Weber St.","Big Sky",57310,"2011-12"
"West Virginia","Big 12",57311,"2011-12"
"Western Caro.","SoCon",57312,"2011-12"
"Western Ill.","Summit League",57313,"2011-12"
"Western Ky.","C-USA",57314,"2011-12"
"Western Mich.","MAC",57315,"2011-12"
"Wichita St.","AAC",57316,"2011-12"
"William & Mary","CAA",57317,"2011-12"
"Winthrop","Big South",57318,"2011-12"
"Wisconsin","Big Ten",57320,"2011-12"
"Wofford","SoCon",57338,"2011-12"
"Wright St.","Horizon",57322,"2011-12"
"Wyoming","MWC",57323,"2011-12"
"Xavier","Big East",57324,"2011-12"
"Yale","Ivy League",57325,"2011-12"
"Youngstown St.","Horizon",57326,"2011-12"
"A&M-Corpus Christi","Southland",28588,"2010-11"
"Air Force","MWC",28539,"2010-11"
"Akron","MAC",28246,"2010-11"
"Alabama","SEC",28249,"2010-11"
"Alabama A&M","SWAC",28247,"2010-11"
"Alabama St.","SWAC",28248,"2010-11"
"Alcorn","SWAC",28252,"2010-11"
"American","Patriot",28253,"2010-11"
"App State","Sun Belt",28254,"2010-11"
"Arizona","Pac-12",28256,"2010-11"
"Arizona St.","Pac-12",28255,"2010-11"
