scramble_id
1999_04_OAK_SEA_3236
1999_04_OAK_SEA_3947
1999_04_TEN_SF_1336
1999_04_TEN_SF_1385
1999_04_TEN_SF_2029
1999_04_TEN_SF_3322
1999_04_TEN_SF_3343
1999_04_CAR_WAS_524
1999_04_CAR_WAS_1579
1999_04_CAR_WAS_1612
1999_05_NYG_ARI_302
1999_05_NYG_ARI_780
1999_05_NYG_ARI_1899
1999_05_NYG_ARI_2856
1999_05_NYG_ARI_2949
1999_05_PIT_BUF_360
1999_05_PIT_BUF_406
1999_05_PIT_BUF_599
1999_05_PIT_BUF_1195
1999_05_PIT_BUF_1691
1999_05_PIT_BUF_3249
1999_05_PIT_BUF_3375
1999_05_PIT_BUF_3396
1999_05_PIT_BUF_3465
1999_05_CIN_CLE_2477
1999_05_CIN_CLE_2522
1999_05_CIN_CLE_2780
1999_05_CIN_CLE_2878
1999_05_CIN_CLE_3339
1999_05_SD_DET_1095
1999_05_SD_DET_1259
1999_05_SD_DET_1280
1999_05_TB_GB_2179
1999_05_TB_GB_3543
1999_05_NE_KC_2829
1999_05_NE_KC_2850
1999_05_NE_KC_2956
1999_05_CHI_MIN_559
1999_05_CHI_MIN_648
1999_05_CHI_MIN_1361
1999_05_CHI_MIN_2228
1999_05_CHI_MIN_3243
1999_05_CHI_MIN_4085
1999_05_CHI_MIN_4312
1999_05_ATL_NO_148
1999_05_ATL_NO_1150
1999_05_ATL_NO_3768
1999_05_JAX_NYJ_2466
1999_05_DEN_OAK_171
1999_05_DEN_OAK_522
1999_05_DEN_OAK_1657
1999_05_DEN_OAK_2933
1999_05_DEN_OAK_3460
1999_05_DAL_PHI_1490
1999_06_WAS_ARI_2468
1999_06_WAS_ARI_2651
1999_06_STL_ATL_482
1999_06_STL_ATL_558
1999_06_STL_ATL_654
1999_06_STL_ATL_686
1999_06_STL_ATL_861
1999_06_OAK_BUF_1602
1999_06_OAK_BUF_1908
1999_06_OAK_BUF_3086
1999_06_OAK_BUF_3142
1999_06_PHI_CHI_2263
1999_06_PHI_CHI_3405
1999_06_PIT_CIN_334
1999_06_PIT_CIN_976
1999_06_GB_DEN_2003
1999_06_MIN_DET_2684
1999_06_CLE_JAX_299
1999_06_CLE_JAX_665
1999_06_CLE_JAX_3029
1999_06_CLE_JAX_2939
1999_06_CLE_JAX_3008
1999_06_CLE_JAX_3061
1999_06_CLE_JAX_3106
1999_06_CLE_JAX_3540
1999_06_CLE_JAX_3763
1999_06_MIA_NE_1136
1999_06_MIA_NE_2125
1999_06_MIA_NE_2904
1999_06_MIA_NE_2970
1999_06_MIA_NE_3103
1999_06_MIA_NE_3145
1999_06_MIA_NE_3193
1999_06_MIA_NE_3844
1999_06_MIA_NE_3854
1999_06_TEN_NO_821
1999_06_TEN_NO_2386
1999_06_TEN_NO_2407
1999_06_TEN_NO_2428
1999_06_TEN_NO_2473
1999_06_TEN_NO_3467
1999_06_DAL_NYG_666
1999_06_DAL_NYG_1070
1999_06_DAL_NYG_1284
1999_06_DAL_NYG_1355
1999_06_DAL_NYG_1421
1999_06_DAL_NYG_1183
1999_06_DAL_NYG_1524
1999_06_IND_NYJ_2011
1999_06_CAR_SF_3447
1999_06_CAR_SF_3846
1999_06_CAR_SF_4269
1999_07_KC_BAL_742
1999_07_KC_BAL_2171
1999_07_KC_BAL_2421
1999_07_KC_BAL_2809
1999_07_KC_BAL_2900
1999_07_KC_BAL_4156
1999_07_DET_CAR_2241
1999_07_DET_CAR_2941
1999_07_DET_CAR_3869
1999_07_CIN_IND_2087
1999_07_CIN_IND_2195
1999_07_CIN_IND_3009
1999_07_CIN_IND_3061
1999_07_CIN_IND_3127
1999_07_CIN_IND_3712
1999_07_PHI_MIA_104
1999_07_PHI_MIA_759
1999_07_PHI_MIA_2161
1999_07_PHI_MIA_2227
1999_07_SF_MIN_317
1999_07_SF_MIN_426
1999_07_SF_MIN_2274
1999_07_SF_MIN_3450
1999_07_SF_MIN_3493
1999_07_SF_MIN_3928
1999_07_DEN_NE_785
1999_07_DEN_NE_1548
1999_07_NO_NYG_639
1999_07_NYJ_OAK_100
1999_07_NYJ_OAK_188
1999_07_NYJ_OAK_287
1999_07_NYJ_OAK_2349
1999_07_NYJ_OAK_2565
1999_07_NYJ_OAK_2678
1999_07_ATL_PIT_437
1999_07_ATL_PIT_469
1999_07_ATL_PIT_1684
1999_07_ATL_PIT_1779
1999_07_ATL_PIT_1866
1999_07_ATL_PIT_1887
1999_07_ATL_PIT_2278
1999_07_ATL_PIT_2336
1999_07_ATL_PIT_2421
1999_07_ATL_PIT_2526
1999_07_ATL_PIT_2939
1999_07_ATL_PIT_3376
1999_07_ATL_PIT_3671
1999_07_GB_SD_2031
1999_07_GB_SD_3661
1999_07_BUF_SEA_808
1999_07_BUF_SEA_1169
1999_07_BUF_SEA_1619
1999_07_BUF_SEA_2194
1999_07_BUF_SEA_2403
1999_07_BUF_SEA_3369
1999_07_BUF_SEA_3698
1999_07_BUF_SEA_4063
1999_07_CLE_STL_1838
1999_07_CLE_STL_3489
1999_07_CHI_TB_1116
1999_07_CHI_TB_1627
1999_07_CHI_TB_1697
1999_07_CHI_TB_1722
1999_07_CHI_TB_2194
1999_07_CHI_TB_3001
1999_08_CAR_ATL_846
1999_08_CAR_ATL_3312
1999_08_CAR_ATL_3416
1999_08_CAR_ATL_3492
1999_08_BUF_BAL_1974
1999_08_BUF_BAL_2292
1999_08_BUF_BAL_2583
1999_08_BUF_BAL_2807
1999_08_BUF_BAL_2852
1999_08_BUF_BAL_2885
1999_08_BUF_BAL_3569
1999_08_BUF_BAL_3741
1999_08_BUF_BAL_3965
1999_08_JAX_CIN_123
1999_08_JAX_CIN_645
1999_08_JAX_CIN_666
1999_08_JAX_CIN_1798
1999_08_JAX_CIN_2211
1999_08_JAX_CIN_2919
1999_08_MIN_DEN_1807
1999_08_MIN_DEN_2134
1999_08_MIN_DEN_2714
1999_08_MIN_DEN_2935
1999_08_TB_DET_252
1999_08_TB_DET_1784
1999_08_TB_DET_2262
1999_08_TB_DET_2752
1999_08_TB_DET_2800
1999_08_SEA_GB_99
1999_08_SEA_GB_236
1999_08_SEA_GB_3075
1999_08_SD_KC_1277
1999_08_SD_KC_2414
1999_08_CLE_NO_789
1999_08_CLE_NO_1822
1999_08_CLE_NO_2208
1999_08_CLE_NO_3638
1999_08_CLE_NO_3680
1999_08_MIA_OAK_930
1999_08_NYG_PHI_1070
1999_08_NYG_PHI_1102
1999_08_NYG_PHI_1847
1999_08_NYG_PHI_2116
1999_08_NYG_PHI_2455
1999_08_NYG_PHI_2476
1999_08_NYG_PHI_2544
1999_08_NYG_PHI_3466
1999_08_NYG_PHI_3790
1999_08_STL_TEN_135
1999_08_STL_TEN_178
1999_08_STL_TEN_265
1999_08_STL_TEN_889
1999_08_STL_TEN_1282
1999_08_STL_TEN_1963
1999_08_STL_TEN_2174
1999_08_STL_TEN_2588
1999_08_CHI_WAS_4573
1999_09_JAX_ATL_167
1999_09_JAX_ATL_364
1999_09_PHI_CAR_1315
1999_09_PHI_CAR_2635
1999_09_PHI_CAR_2735
1999_09_PHI_CAR_2845
1999_09_PHI_CAR_3938
1999_09_BAL_CLE_842
1999_09_BAL_CLE_1510
1999_09_BAL_CLE_2171
1999_09_BAL_CLE_2587
1999_09_BAL_CLE_3004
1999_09_BAL_CLE_3046
1999_09_BAL_CLE_3250
1999_09_BAL_CLE_3706
1999_09_STL_DET_2806
1999_09_STL_DET_2935
1999_09_STL_DET_3285
1999_09_STL_DET_3623
1999_09_STL_DET_3753
1999_09_STL_DET_3832
1999_09_STL_DET_3853
1999_09_CHI_GB_2699
1999_09_KC_IND_814
1999_09_KC_IND_3110
1999_09_TEN_MIA_227
1999_09_TEN_MIA_445
1999_09_TEN_MIA_1357
1999_09_DAL_MIN_514
1999_09_DAL_MIN_2607
1999_09_DAL_MIN_3483
1999_09_DAL_MIN_4043
1999_09_TB_NO_385
1999_09_TB_NO_515
1999_09_TB_NO_1102
1999_09_TB_NO_3038
1999_09_TB_NO_3594
1999_09_ARI_NYJ_216
1999_09_ARI_NYJ_294
1999_09_ARI_NYJ_498
1999_09_ARI_NYJ_1293
1999_09_ARI_NYJ_3007
1999_09_DEN_SD_2002
1999_09_DEN_SD_2414
1999_09_DEN_SD_2563
1999_09_CIN_SEA_3478
1999_09_CIN_SEA_3544
1999_09_CIN_SEA_3658
1999_09_CIN_SEA_3637
1999_09_CIN_SEA_3724
1999_09_CIN_SEA_3814
1999_09_PIT_SF_104
1999_09_PIT_SF_125
1999_09_PIT_SF_1854
1999_09_PIT_SF_2719
1999_09_PIT_SF_3366
1999_09_PIT_SF_4001
1999_09_BUF_WAS_415
1999_09_BUF_WAS_862
1999_09_BUF_WAS_1359
1999_09_BUF_WAS_1858
1999_09_BUF_WAS_1903
1999_09_BUF_WAS_1948
1999_09_BUF_WAS_2014
1999_09_BUF_WAS_2035
1999_10_DET_ARI_1015
1999_10_DET_ARI_2826
1999_10_DET_ARI_2890
1999_10_DET_ARI_3278
1999_10_DET_ARI_3331
1999_10_MIA_BUF_776
1999_10_MIA_BUF_1076
1999_10_MIA_BUF_1155
1999_10_MIA_BUF_1285
1999_10_MIA_BUF_1396
1999_10_TEN_CIN_760
1999_10_TEN_CIN_1671
1999_10_TEN_CIN_1733
1999_10_TEN_CIN_1800
1999_10_TEN_CIN_1915
1999_10_TEN_CIN_2174
1999_10_TEN_CIN_3412
1999_10_GB_DAL_2404
1999_10_BAL_JAX_311
1999_10_BAL_JAX_382
1999_10_BAL_JAX_332
1999_10_BAL_JAX_1409
1999_10_BAL_JAX_2088
1999_10_BAL_JAX_3037
1999_10_BAL_JAX_4309
1999_10_NYJ_NE_265
1999_10_NYJ_NE_672
1999_10_NYJ_NE_714
1999_10_NYJ_NE_735
1999_10_NYJ_NE_2180
1999_10_NYJ_NE_4042
1999_10_SF_NO_957
1999_10_SF_NO_1995
1999_10_SF_NO_2321
1999_10_SF_NO_3428
1999_10_IND_NYG_686
1999_10_IND_NYG_711
1999_10_IND_NYG_1272
1999_10_SD_OAK_549
1999_10_SD_OAK_660
1999_10_SD_OAK_1640
1999_10_SD_OAK_2249
1999_10_WAS_PHI_303
1999_10_WAS_PHI_822
1999_10_WAS_PHI_2017
1999_10_WAS_PHI_2107
1999_10_WAS_PHI_2784
1999_10_WAS_PHI_2829
1999_10_WAS_PHI_3152
1999_10_CLE_PIT_755
1999_10_CLE_PIT_1025
1999_10_CLE_PIT_1070
1999_10_CLE_PIT_1137
1999_10_CLE_PIT_1291
1999_10_CLE_PIT_2117
1999_10_CLE_PIT_2162
1999_10_CLE_PIT_2208
1999_10_CLE_PIT_2250
1999_10_CLE_PIT_2229
1999_10_CLE_PIT_3132
1999_10_DEN_SEA_1489
1999_10_DEN_SEA_1814
1999_10_DEN_SEA_3572
1999_10_CAR_STL_983
1999_10_CAR_STL_1028
1999_10_CAR_STL_1098
1999_10_CAR_STL_1143
1999_10_CAR_STL_1684
1999_10_CAR_STL_2406
1999_10_CAR_STL_2999
1999_10_KC_TB_496
1999_10_KC_TB_2801
1999_11_DAL_ARI_99
1999_11_DAL_ARI_319
1999_11_DAL_ARI_2831
1999_11_DAL_ARI_2873
1999_11_BAL_CIN_2287
1999_11_BAL_CIN_2819
1999_11_BAL_CIN_3048
1999_11_BAL_CIN_3472
1999_11_BAL_CIN_3932
1999_11_BAL_CIN_4082
1999_11_BAL_CIN_4168
1999_11_BAL_CIN_4243
1999_11_CAR_CLE_533
1999_11_CAR_CLE_1555
1999_11_CAR_CLE_3134
1999_11_CAR_CLE_3497
1999_11_OAK_DEN_345
1999_11_OAK_DEN_2285
1999_11_OAK_DEN_4748
1999_11_DET_GB_4150
1999_11_NO_JAX_1773
1999_11_NO_JAX_3027
1999_11_NO_JAX_3432
1999_11_NO_JAX_3579
1999_11_NO_JAX_3628
1999_11_SEA_KC_1530
1999_11_SEA_KC_1575
1999_11_SEA_KC_1796
1999_11_SEA_KC_3876
1999_11_NE_MIA_273
1999_11_NE_MIA_1673
1999_11_BUF_NYJ_850
1999_11_BUF_NYJ_1794
1999_11_BUF_NYJ_2145
1999_11_BUF_NYJ_2358
1999_11_BUF_NYJ_3189
1999_11_BUF_NYJ_3454
1999_11_IND_PHI_528
1999_11_IND_PHI_572
1999_11_IND_PHI_3533
1999_11_IND_PHI_4277
1999_11_CHI_SD_1064
1999_11_CHI_SD_1507
1999_11_CHI_SD_2018
1999_11_STL_SF_1619
1999_11_STL_SF_3351
1999_11_STL_SF_3837
1999_11_STL_SF_3961
1999_11_ATL_TB_1509
1999_11_ATL_TB_1740
1999_11_ATL_TB_3385
1999_11_PIT_TEN_57
1999_11_PIT_TEN_166
1999_11_PIT_TEN_392
1999_11_PIT_TEN_469
1999_11_PIT_TEN_1364
1999_11_PIT_TEN_1385
1999_11_PIT_TEN_3374
1999_11_NYG_WAS_2872
1999_11_NYG_WAS_2918
1999_12_JAX_BAL_3911
1999_12_NE_BUF_3153
1999_12_ATL_CAR_1926
1999_12_TEN_CLE_537
1999_12_TEN_CLE_735
1999_12_TEN_CLE_992
1999_12_TEN_CLE_1352
1999_12_TEN_CLE_2213
1999_12_TEN_CLE_2428
1999_12_TEN_CLE_2599
1999_12_TEN_CLE_2641
1999_12_CHI_DET_400
1999_12_CHI_DET_622
1999_12_NYJ_IND_214
1999_12_NYJ_IND_628
1999_12_NYJ_IND_1093
1999_12_NYJ_IND_1901
1999_12_NYJ_IND_2019
1999_12_NYJ_IND_2082
1999_12_NYJ_IND_3240
1999_12_SD_MIN_2858
1999_12_SD_MIN_3668
1999_12_ARI_NYG_1113
1999_12_KC_OAK_402
1999_12_KC_OAK_471
1999_12_CIN_PIT_1655
1999_12_CIN_PIT_1743
1999_12_CIN_PIT_2481
1999_12_CIN_PIT_3060
1999_12_CIN_PIT_4054
1999_12_TB_SEA_469
1999_12_TB_SEA_970
1999_12_NO_STL_1667
1999_12_NO_STL_2983
1999_12_PHI_WAS_1246
1999_12_PHI_WAS_1341
1999_12_PHI_WAS_1373
1999_12_PHI_WAS_1629
1999_12_PHI_WAS_1995
1999_12_PHI_WAS_2021
1999_12_PHI_WAS_2110
1999_12_PHI_WAS_3237
1999_12_PHI_WAS_3282
1999_12_PHI_WAS_3375
1999_12_PHI_WAS_3330
1999_13_PHI_ARI_100
1999_13_PHI_ARI_390
1999_13_PHI_ARI_454
1999_13_PHI_ARI_956
1999_13_PHI_ARI_1128
1999_13_PHI_ARI_1596
1999_13_PHI_ARI_1839
1999_13_PHI_ARI_2635
1999_13_PHI_ARI_2814
1999_13_PHI_ARI_2944
1999_13_PHI_ARI_3027
1999_13_PHI_ARI_3716
1999_13_PHI_ARI_3776
1999_13_NO_ATL_3111
1999_13_NO_ATL_3373
1999_13_TEN_BAL_423
1999_13_TEN_BAL_556
1999_13_TEN_BAL_1837
1999_13_TEN_BAL_1879
1999_13_TEN_BAL_3576
1999_13_STL_CAR_654
1999_13_STL_CAR_675
1999_13_GB_CHI_757
1999_13_GB_CHI_1130
1999_13_GB_CHI_3214
1999_13_SF_CIN_100
1999_13_SF_CIN_1044
1999_13_SF_CIN_1068
1999_13_SF_CIN_1125
1999_13_SF_CIN_3770
1999_13_KC_DEN_1665
1999_13_KC_DEN_1697
1999_13_WAS_DET_733
1999_13_PIT_JAX_408
1999_13_PIT_JAX_819
1999_13_PIT_JAX_861
1999_13_PIT_JAX_922
1999_13_PIT_JAX_990
1999_13_PIT_JAX_1054
1999_13_DAL_NE_289
1999_13_DAL_NE_3388
1999_13_NYJ_NYG_2683
1999_13_NYJ_NYG_4012
1999_13_NYJ_NYG_4074
1999_13_SEA_OAK_660
1999_13_SEA_OAK_1536
1999_13_CLE_SD_1411
1999_13_CLE_SD_2305
1999_13_CLE_SD_3397
1999_13_MIN_TB_861
1999_13_MIN_TB_1528
1999_13_MIN_TB_2664
1999_14_NYG_BUF_2222
1999_14_NYG_BUF_2288
1999_14_NYG_BUF_2459
1999_14_NYG_BUF_3111
1999_14_NYG_BUF_3592
1999_14_NYG_BUF_3630
1999_14_CLE_CIN_1047
1999_14_CLE_CIN_1519
1999_14_CLE_CIN_1564
1999_14_PHI_DAL_278
1999_14_PHI_DAL_323
1999_14_PHI_DAL_1584
1999_14_PHI_DAL_1772
1999_14_CAR_GB_547
1999_14_CAR_GB_2009
1999_14_CAR_GB_2910
1999_14_NE_IND_1178
1999_14_NE_IND_1199
1999_14_NE_IND_1420
1999_14_NE_IND_1487
1999_14_NE_IND_2168
1999_14_NE_IND_3825
1999_14_DEN_JAX_240
1999_14_DEN_JAX_908
1999_14_MIN_KC_3097
1999_14_MIN_KC_3994
1999_14_STL_NO_697
1999_14_MIA_NYJ_1623
1999_14_MIA_NYJ_1644
1999_14_BAL_PIT_1453
1999_14_BAL_PIT_1557
1999_14_BAL_PIT_2630
1999_14_SD_SEA_1448
1999_14_SD_SEA_2115
1999_14_SD_SEA_3281
1999_14_SD_SEA_3820
1999_14_ATL_SF_805
1999_14_ATL_SF_881
1999_14_ATL_SF_966
1999_14_ATL_SF_1520
1999_14_DET_TB_914
1999_14_DET_TB_980
1999_14_DET_TB_2527
1999_14_DET_TB_2964
1999_14_DET_TB_3550
1999_14_OAK_TEN_1881
1999_14_OAK_TEN_2964
1999_14_ARI_WAS_1620
1999_14_ARI_WAS_1702
1999_15_BUF_ARI_560
1999_15_BUF_ARI_1253
1999_15_BUF_ARI_1296
1999_15_BUF_ARI_1830
1999_15_NO_BAL_1905
1999_15_NO_BAL_3398
1999_15_SF_CAR_316
1999_15_SF_CAR_416
1999_15_SF_CAR_472
1999_15_SF_CAR_539
1999_15_SF_CAR_560
1999_15_SF_CAR_1956
1999_15_DET_CHI_2535
1999_15_DET_CHI_2580
1999_15_DET_CHI_2959
1999_15_DET_CHI_2938
1999_15_DET_CHI_3028
1999_15_DET_CHI_3089
1999_15_DET_CHI_3131
1999_15_DET_CHI_3152
1999_15_DET_CHI_3756
1999_15_JAX_CLE_902
1999_15_JAX_CLE_1279
1999_15_JAX_CLE_2704
1999_15_JAX_CLE_2806
1999_15_JAX_CLE_3926
1999_15_NYJ_DAL_1855
1999_15_SEA_DEN_1038
1999_15_SEA_DEN_995
1999_15_SEA_DEN_1059
1999_15_SEA_DEN_1080
1999_15_SEA_DEN_1101
1999_15_SEA_DEN_2738
1999_15_SEA_DEN_2839
1999_15_SEA_DEN_2884
1999_15_WAS_IND_2170
1999_15_SD_MIA_1018
1999_15_GB_MIN_2575
1999_15_GB_MIN_3108
1999_15_TB_OAK_1307
1999_15_TB_OAK_3267
1999_15_NE_PHI_196
1999_15_NE_PHI_316
1999_15_NE_PHI_451
1999_15_NE_PHI_1582
1999_15_NYG_STL_842
1999_15_NYG_STL_1837
1999_15_ATL_TEN_622
1999_15_ATL_TEN_1383
1999_15_ATL_TEN_2138
1999_15_ATL_TEN_2739
1999_15_ATL_TEN_2760
1999_16_ARI_ATL_100
1999_16_ARI_ATL_1014
1999_16_ARI_ATL_2791
1999_16_ARI_ATL_3219
1999_16_CIN_BAL_918
1999_16_CIN_BAL_1938
1999_16_CIN_BAL_1841
1999_16_CIN_BAL_1983
1999_16_CIN_BAL_2511
1999_16_CIN_BAL_3956
1999_16_IND_CLE_2205
1999_16_IND_CLE_2944
1999_16_IND_CLE_3538
1999_16_DEN_DET_1602
1999_16_DEN_DET_2869
1999_16_BUF_NE_311
1999_16_BUF_NE_353
1999_16_BUF_NE_395
1999_16_BUF_NE_1789
1999_16_BUF_NE_1855
1999_16_BUF_NE_2282
1999_16_BUF_NE_2641
1999_16_BUF_NE_3286
1999_16_BUF_NE_3882
1999_16_DAL_NO_1290
1999_16_MIN_NYG_2434
1999_16_MIN_NYG_3598
1999_16_CAR_PIT_2856
1999_16_OAK_SD_1483
1999_16_OAK_SD_1619
1999_16_OAK_SD_2874
1999_16_OAK_SD_2940
1999_16_OAK_SD_2973
1999_16_OAK_SD_3733
1999_16_KC_SEA_3157
1999_16_WAS_SF_779
1999_16_WAS_SF_2058
1999_16_WAS_SF_3607
1999_16_WAS_SF_3628
1999_16_CHI_STL_81
1999_16_CHI_STL_893
1999_16_CHI_STL_1018
1999_16_CHI_STL_3049
1999_16_GB_TB_522
1999_16_GB_TB_691
1999_16_GB_TB_1381
1999_16_GB_TB_2795
1999_16_GB_TB_2837
1999_16_JAX_TEN_57
1999_16_JAX_TEN_126
1999_16_JAX_TEN_158
1999_16_JAX_TEN_179
1999_16_JAX_TEN_221
1999_16_JAX_TEN_433
1999_16_JAX_TEN_1658
1999_16_JAX_TEN_1736
1999_16_JAX_TEN_3357
1999_17_SF_ATL_169
1999_17_SF_ATL_1329
1999_17_SF_ATL_3050
1999_17_SF_ATL_3143
1999_17_SF_ATL_3948
1999_17_IND_BUF_372
1999_17_IND_BUF_2397
1999_17_IND_BUF_2463
